[-2.15e-07, -7.96131, 4.81183e-07, 4.92986e-07, 3.14741e-07, 6.43851e-07, 9.15934e-07, 0.00254229, 37.4358974, 2.37497, 42.5675]
[-2.15e-07, -7.9424, 4.81985e-07, 2.3387e-07, 4.83511e-07, 6.99803e-07, 7.08188e-07, 0.00158187, 53.6, 1.4849, 78.2917]
[-2.15e-07, -7.93507, 4.74599e-07, 3.79019e-07, 1.47581e-07, 8.42328e-07, 6.66308e-07, 0.00217696, 46.230769200000005, 2.1923, 40.475]
[-2.15e-07, -7.91438, 4.85449e-07, 1.74632e-07, 1.70499e-07, 7.61378e-07, 7.33516e-07, 0.00324182, 38.6923077, 3.26557, 29.5722]
[-2.15e-07, -7.90692, 4.81471e-07, 3.94949e-07, 2.99351e-07, 7.14891e-07, 6.26915e-07, 0.00150924, 53.6, 1.41504, 135.176]
[-2.15e-07, -7.89527, 4.72409e-07, 3.70365e-07, 1.26437e-07, 8.07778e-07, 6.24971e-07, 0.000662201, 74.0, 0.682999, 89.059]
[-2.15e-07, -7.89527, 4.72409e-07, 3.70365e-07, 1.26437e-07, 8.07778e-07, 6.24971e-07, 0.000662201, 74.0, 0.683005, 122.679]
[-2.15e-07, -7.89283, 4.61787e-07, 8.21554e-08, 4.99348e-07, 9.64946e-07, 7.71493e-07, 0.000646638, 74.0, 0.678964, 185.144]
[-2.15e-07, -7.87221, 4.71687e-07, 6.58179e-08, 4.74852e-07, 7.93052e-07, 8.653e-07, 0.00115439, 64.4, 1.22956, 102.466]
[-2.15e-07, -7.86851, 4.93021e-07, 4.64866e-07, 7.88169e-08, 6.06256e-07, 7.4848e-07, 0.000607293, 74.0, 0.650318, 112.934]
[-2.15e-07, -7.86035, 4.70258e-07, 8.43273e-08, 1.42744e-07, 9.51999e-07, 8.71913e-07, 0.00277966, 48.7435897, 3.11892, 24.6074]
[-2.15e-07, -7.82528, 4.78131e-07, 1.36063e-07, 1.32306e-07, 9.40458e-07, 6.35991e-07, 0.00268848, 47.4871795, 2.8732, 31.0474]
[-2.15e-07, -7.80893, 4.89178e-07, 2.97973e-07, 4.1305e-07, 9.5172e-07, 6.09913e-07, 0.00343384, 31.1538462, 3.19445, 33.7972]
[-2.15e-07, -7.80722, 4.93092e-07, 2.25896e-07, 1.18642e-07, 9.43031e-07, 6.23886e-07, 0.00142532, 59.6, 1.46835, 56.0396]
[-2.15e-07, -7.79758, 4.98333e-07, 4.42338e-07, 4.88948e-07, 7.71521e-07, 7.04923e-07, 0.00320134, 29.8974359, 2.94801, 35.8599]
[-2.15e-07, -7.79758, 4.98333e-07, 4.42338e-07, 4.88948e-07, 7.71521e-07, 7.04923e-07, 0.00320134, 29.8974359, 2.94815, 35.891]
